year,month,day,color,discharge,T,precip
1978,9,10,113,10500,91,0
1978,9,11,108,9870,92,0.03
1978,9,12,96,11000,71,1.59
1978,9,13,104,11200,63,0.34
1978,9,14,97,12200,68,0.01
1978,9,15,101,12800,70,0
1978,9,16,98,13100,69,0
1978,9,17,97,13400,70,0
1978,9,18,95,13700,72,0.29
1978,9,19,89,13800,76,0
1978,9,20,84,13900,60,0.07
1978,9,21,82,13300,66,0
1978,9,22,80,13200,78,0
1978,9,23,82,12700,75,0
1978,9,24,77,12600,76,0
1978,9,25,83,12000,71,0
1978,9,26,78,11500,86,0.11
1978,9,27,78,10800,64,0
1978,9,28,77,11100,71,0
1978,9,29,75,10300,73,0
1978,9,30,78,9820,66,0
1978,10,1,75,9010,72,0
1978,10,2,77,9110,73,0.11
1978,10,3,73,9140,62,0
1978,10,4,74,8830,58,0
1978,10,5,72,8630,55,0.04
1978,10,6,63,8570,55,0
1978,10,7,65,7910,54,0
1978,10,8,61,7470,63,0
1978,10,9,58,7740,68,0.02
1978,10,10,60,8630,67,0
1978,10,11,53,7950,72,0
1978,10,12,57,7630,60,0
1978,10,13,49,7360,49,0
1978,10,14,52,6910,51,0
1978,10,15,53,7020,49,0.01
1978,10,16,60,7050,51,0
1978,10,17,50,7460,61,0
1978,10,18,44,7160,55,0
1978,10,19,45,7340,68,0
1978,10,20,45,7250,78,0
1978,10,21,45,7180,67,0
1978,10,22,43,7250,57,0
1978,10,23,45,7780,50,0
1978,10,24,44,7230,69,0
1978,10,25,44,7090,56,0
1978,10,26,37,7130,52,0
1978,10,27,39,6830,56,0
1978,10,28,40,6690,54,0.01
1978,10,29,40,6670,61,0
1978,10,30,40,6790,63,0
1978,10,31,40,6780,56,0
1978,11,1,40,6580,63,0
1978,11,2,40,6480,72,0
1978,11,3,41,6530,74,0
1978,11,4,39,6600,65,0
1978,11,5,38,6400,69,0
1978,11,6,38,6610,47,0
1978,11,7,38,6090,56,0
1978,11,8,38,6460,65,0
1978,11,9,36,6240,59,0
1978,11,10,33,6490,51,0
1978,11,11,37,6240,38,0
1978,11,12,37,6340,36,0.46
1978,11,13,34,6400,50,0.16
1978,11,14,32,6870,33,0
1978,11,15,33,6560,38,0
1978,11,16,28,6530,42,0.02
1978,11,17,30,6540,37,0.73
1978,11,18,27,6500,31,0
1978,11,19,32,6160,17,0
1978,11,20,28,5330,17,0.03
1978,11,21,30,3970,18,0
1978,11,22,28,3820,24,0.24
1978,11,23,34,3720,28,0.05
1978,11,24,28,4610,27,0
1978,11,25,32,5140,36,0
1978,11,26,32,5270,29,0.03
1978,11,27,32,4970,29,0.12
1978,11,28,33,5120,28,0
1978,11,29,33,4480,37,0
1978,11,30,33,4150,12,0
1978,12,1,33,3180,16,0
1978,12,2,28,3500,14,0.15
1978,12,3,31,3010,20,0.24
1978,12,4,29,3840,34,0
1978,12,5,31,4950,29,0
1978,12,6,30,4690,9,0
1978,12,7,30,4070,9,0.01
1978,12,8,33,4030,9,0
1978,12,9,32,4160,6,0
1978,12,10,32,4790,15,0
1978,12,11,32,5100,34,0
1978,12,12,28,5310,38,0
1978,12,13,27,5210,28,0
1978,12,14,28,5030,31,0
1978,12,15,29,5170,38,0
1978,12,16,25,5420,33,0
1978,12,17,27,5160,32,0
1978,12,18,26,5110,30,0
1978,12,19,28,5100,30,0.04
1978,12,20,27,5100,30,0.33
1978,12,21,24,4880,36,0
1978,12,22,26,5450,36,0
1978,12,23,28,5140,35,0
1978,12,24,27,4870,16,0
1978,12,25,27,4360,14,0
1978,12,26,29,4150,19,0
1978,12,27,26,4360,19,0.03
1978,12,28,27,4600,28,0.06
1978,12,29,26,5110,30,0.02
1978,12,30,26,4400,7,0
1978,12,31,26,4350,4,0
1979,1,1,26,4260,-1,0
1979,1,2,26,3620,-2,0
1979,1,3,24,4190,6,0
1979,1,4,26,4430,-1,0
1979,1,5,27,4070,-3,0
1979,1,6,26,4180,10,0
1979,1,7,25,4370,6,0
1979,1,8,26,4570,16,0
1979,1,9,26,4380,13,0
1979,1,10,26,4280,-2,0
1979,1,11,23,4350,3,0.08
1979,1,12,23,4220,10,0.04
1979,1,13,24,4140,11,0
1979,1,14,24,4030,-7,0
1979,1,15,24,3580,2,0.06
1979,1,16,26,4130,8,0.01
1979,1,17,24,3870,10,0.01
1979,1,18,24,4180,18,0
1979,1,19,26,4050,23,0.21
1979,1,20,24,4180,26,0.16
1979,1,21,25,4500,24,0
1979,1,22,25,3860,20,0.3
1979,1,23,23,4040,19,0.01
1979,1,24,25,3940,9,0
1979,1,25,23,4170,15,0
1979,1,26,26,4240,26,0.01
1979,1,27,23,4240,25,0.19
1979,1,28,23,4330,22,0.01
1979,1,29,24,4250,16,0
1979,1,30,24,3900,15,0
1979,1,31,24,4270,15,0
1979,2,1,24,4010,10,0
1979,2,2,24,4070,16,0.08
1979,2,3,24,4100,7,0.01
1979,2,4,23,3440,-5,0
1979,2,5,24,3660,10,0
1979,2,6,23,3850,17,0.04
1979,2,7,24,4440,5,0
1979,2,8,24,4140,3,0
1979,2,9,23,4410,10,0
1979,2,10,23,4240,8,0.01
1979,2,11,23,3540,15,0.27
1979,2,12,24,4280,17,0.01
1979,2,13,24,4440,22,0
1979,2,14,24,4260,27,0
1979,2,15,23,4280,26,0.04
1979,2,16,23,3720,0,0
1979,2,17,23,3790,8,0
1979,2,18,22,3960,13,0
1979,2,19,22,4230,27,0
1979,2,20,23,4320,34,0.34
1979,2,21,23,4410,34,0.06
1979,2,22,20,3970,38,0.53
1979,2,23,23,4420,38,0
1979,2,24,21.5,4300,25,0
1979,2,25,21.5,4140,28,0
1979,2,26,22,4030,32,0
1979,2,27,22,4080,37,0
1979,2,28,25,4170,37,0
1979,3,1,24.5,4210,32,0
1979,3,2,23,4090,36,0.32
1979,3,3,24,4260,36,0.36
1979,3,4,25,4320,32,0.12
1979,3,5,23,4240,37,0
1979,3,6,23,4180,37,0.03
1979,3,7,24.5,4360,33,0
1979,3,8,21.5,4250,33,0.06
1979,3,9,22.5,4160,30,0
1979,3,10,24,4170,7,0
1979,3,11,23,4460,36,0
1979,3,12,23.5,4540,36,0
1979,3,13,24,4820,41,0
1979,3,14,25,4740,25,0.01
1979,3,15,24.5,4230,21,0
1979,3,16,23,4820,44,0
1979,3,17,23.5,4950,41,0
1979,3,18,24,5010,45,0.42
1979,3,19,25.5,5510,45,0
1979,3,20,27,6230,39,0
1979,3,21,28,6460,44,0
1979,3,22,30,7190,41,0.18
1979,3,23,33.5,7930,37,0.43
1979,3,24,34,8080,32,0
1979,3,25,32.5,8760,32,0
1979,3,26,39,9580,30,0
1979,3,27,40.5,10300,34,0
1979,3,28,53.5,10900,43,0.01
1979,3,29,67.5,11400,42,0.58
1979,3,30,65,12600,38,0.03
1979,3,31,69,14000,44,0
1979,4,1,71,15800,40,0.02
1979,4,2,72.5,17800,44,0
1979,4,3,71,20600,41,0
1979,4,4,73,22400,46,0
1979,4,5,73,23400,36,0.04
1979,4,6,72,22800,32,0
1979,4,7,75,23800,44,0
1979,4,8,72.5,23900,38,0
1979,4,9,74,23600,44,0
1979,4,10,72,23700,46,0
1979,4,11,70,23100,49,0
1979,4,12,70.5,23600,61,0.1
1979,4,13,65.5,24600,45,0.03
1979,4,14,61,25600,45,0
1979,4,15,61,25600,59,0
1979,4,16,67.5,27000,61,0
1979,4,17,69,28000,67,0
1979,4,18,70,29900,68,0
1979,4,19,65.5,33200,64,0
1979,4,20,66.5,36900,58,0.05
1979,4,21,72.5,41200,67,0
1979,4,22,74,45500,69,0.01
1979,4,23,78,48500,78,0
1979,4,24,87,49400,70,0
1979,4,25,86,48800,62,0.08
1979,4,26,91,46900,56,0.17
1979,4,27,82.5,44400,54,0.02
1979,4,28,86.5,42000,53,0
1979,4,29,85,39800,48,0.14
1979,4,30,85,38200,51,0
1979,5,1,81.5,36400,52,0.4
1979,5,2,81.5,34800,56,0.29
1979,5,3,82.5,34000,55,0
1979,5,4,77.5,32600,54,0
1979,5,5,77.5,31400,65,0
1979,5,6,76.5,30600,82,0
1979,5,7,77.5,30000,72,0
1979,5,8,75,29200,59,0.25
1979,5,9,75,29100,51,0.52
1979,5,10,76.5,30700,53,0.4
1979,5,11,75,32400,45,0
1979,5,12,73,33000,67,0
1979,5,13,73.5,33200,69,0.02
1979,5,14,76.5,34200,69,0.06
1979,5,15,77.5,36000,66,0
1979,5,16,75.5,37100,77,0
1979,5,17,78,36800,91,0.93
1979,5,18,79,35900,70,0
1979,5,19,78,33100,70,0.22
1979,5,20,77.5,29500,57,0
1979,5,21,78,28400,64,0
1979,5,22,79,26600,70,0.55
1979,5,23,72.5,24800,65,0
1979,5,24,68,23800,69,0
1979,5,25,71,22500,70,0
1979,5,26,67.5,21600,70,0
1979,5,27,72,20500,78,0
1979,5,28,71,20000,83,0
1979,5,29,69,19200,82,0.41
1979,5,30,63.5,18900,75,0.5
1979,5,31,65,17700,64,0
1979,6,1,68,17600,73,0
1979,6,2,68,17200,79,0
1979,6,3,66,16500,91,0
1979,6,4,66.5,16400,84,0.06
1979,6,5,65,15900,77,0
1979,6,6,65,15400,95,0.01
1979,6,7,62.5,14900,78,0.26
1979,6,8,62,14400,66,0.12
1979,6,9,60.5,13800,66,0.49
1979,6,10,60,13900,75,0.34
1979,6,11,56.5,14000,78,0
1979,6,12,52,13900,78,0
1979,6,13,56,12700,83,0
1979,6,14,51.5,12400,92,0
1979,6,15,47,11800,84,0.23
1979,6,16,51.5,12500,74,1.12
1979,6,17,50,14100,70,0
1979,6,18,61,14300,73,0
1979,6,19,61,14800,81,0.4
1979,6,20,61,15300,74,0.11
1979,6,21,65,16100,75,0
1979,6,22,65,18200,63,0
1979,6,23,68.5,20000,67,0.01
1979,6,24,70,21000,77,0
1979,6,25,62,21300,80,0
1979,6,26,61.5,21200,82,0.72
1979,6,27,66,20900,81,0
1979,6,28,66.5,19900,76,0.7
1979,6,29,58,20300,82,0.21
1979,6,30,75,20400,85,0
1979,7,1,75,20700,82,0
1979,7,2,69,20300,86,0
1979,7,3,70,20300,77,0.6
1979,7,4,75,20500,80,0
1979,7,5,75,19900,76,0
1979,7,6,75,19200,79,0
1979,7,7,76.5,19000,81,0
1979,7,8,72,18500,82,0
1979,7,9,72,17800,88,0
1979,7,10,71,16900,90,0
1979,7,11,73,16300,90,0
1979,7,12,73,15800,89,0.76
1979,7,13,68,15700,85,0
1979,7,14,67.5,15000,86,0
1979,7,15,70,15100,83,0
1979,7,16,69.5,14800,73,0
1979,7,17,70.5,14800,81,0
1979,7,18,68,13800,83,0
1979,7,19,68.5,13400,85,0.31
1979,7,20,71,12900,88,0.05
1979,7,21,69,12300,84,0
1979,7,22,68.5,11200,92,0.1
1979,7,23,68.2,10500,84,0.23
1979,7,24,59,11100,86,0
1979,7,25,59,10400,86,0
1979,7,26,59.5,9940,81,0
1979,7,27,57,9140,79,0
1979,7,28,52,9100,83,0
1979,7,29,52,8860,86,0
1979,7,30,48.5,9060,85,0.29
1979,7,31,49.5,8880,80,0
1979,8,1,49,8610,85,0
1979,8,2,46.5,8410,89,0.44
1979,8,3,46.5,7980,88,0
1979,8,4,45,8060,87,0.37
1979,8,5,42.5,8010,85,0
1979,8,6,49,7820,96,0
1979,8,7,45,7680,90,0
1979,8,8,48,7320,78,0
1979,8,9,45,7610,77,1.57
1979,8,10,42.5,7340,76,0
1979,8,11,45,7660,77,0
1979,8,12,47.5,7810,75,0.01
1979,8,13,43.5,7190,74,0
1979,8,14,44,6720,70,0
1979,8,15,45,7480,69,0
1979,8,16,46.5,6740,65,0
1979,8,17,44,6500,79,0
1979,8,18,38,6030,83,0
1979,8,19,38,6520,73,0.02
1979,8,20,38,6660,73,0.37
1979,8,21,40,6610,76,2.29
1979,8,22,37,6430,80,0.53
1979,8,23,34.5,6650,68,0.02
1979,8,24,37,6800,64,0
1979,8,25,39,6260,79,0
1979,8,26,39.5,6620,69,0.41
1979,8,27,38,7020,74,0
1979,8,28,36,7340,73,1.01
1979,8,29,39.5,7150,87,0
1979,8,30,38.5,7190,82,0
1979,8,31,39.5,7410,92,0
1979,9,1,36.5,6980,83,0.24
1979,9,2,38.5,6730,76,0
1979,9,3,35,7150,76,0
1979,9,4,32.5,6330,92,0
1979,9,5,37.5,7020,79,0.2
1979,9,6,39,7010,69,0
1979,9,7,37.5,6590,63,0
1979,9,8,36,6410,74,0
1979,9,9,34,6440,83,0
1979,9,10,34.5,5870,75,0
1979,9,11,34,5950,69,0.2
1979,9,12,36.5,6650,64,1.56
1979,9,13,35.5,6610,65,0
1979,9,14,36.5,6570,64,0
1979,9,15,38,6020,76,0
1979,9,16,37,5670,80,0
1979,9,17,35,5960,84,0
1979,9,18,33.5,5840,69,0
1979,9,19,35,5920,70,0
1979,9,20,35.5,5830,71,0
1979,9,21,31,5660,68,0
1979,9,22,32.5,5460,69,0
1979,9,23,33,4710,69,0
1979,9,24,33.5,4770,76,0
1979,9,25,33.5,4420,82,0
1979,9,26,29,4090,85,0
1979,9,27,29.5,4080,83,0
1979,9,28,30,4280,68,0
1979,9,29,31,4630,70,0
1979,9,30,29,4470,76,0
1979,10,1,28,4490,66,0.45
1979,10,2,28.5,4520,61,0.02
1979,10,3,30,4390,61,0
1979,10,4,27.5,4000,47,0
1979,10,5,30,4070,61,0
1979,10,6,27.5,3920,47,0
1979,10,7,26,3940,64,0.08
1979,10,8,25.5,3940,53,0.01
1979,10,9,24,3800,47,0
1979,10,10,25,3810,46,0.02
1979,10,11,25,4010,53,0
1979,10,12,25,3690,38,0
1979,10,13,21,3860,46,0
1979,10,14,21,3670,60,0
1979,10,15,24.5,3610,65,0
1979,10,16,23,3820,70,0
1979,10,17,23,3600,59,0
1979,10,18,22.4,3790,62,1.05
1979,10,19,27.5,4200,66,0
1979,10,20,27,4360,73,0
1979,10,21,30,4510,56,0.07
1979,10,22,25.5,4770,41,0.66
1979,10,23,1979,5410,48,0
1979,10,24,30,5310,49,0
1979,10,25,30,5040,45,0
1979,10,26,28,4750,48,0
1979,10,27,30.5,5010,55,0
1979,10,28,30,4970,66,0
1979,10,29,28,5720,66,0
1979,10,30,31,5370,61,0.02
1979,10,31,29,6060,61,0.78
1979,11,1,31,7930,43,0.01
1979,11,2,28.5,9510,43,0
1979,11,3,32,10900,44,0
1979,11,4,36.5,11900,48,0
1979,11,5,43,13400,41,0.06
1979,11,6,47,13800,38,0
1979,11,7,50,14000,40,0
1979,11,8,53.5,13500,29,0.06
1979,11,9,49,13300,25,0.08
1979,11,10,51,12800,24,0
1979,11,11,49,11600,39,0.02
1979,11,12,48.5,11300,33,0
1979,11,13,48,10400,34,0
1979,11,14,49,10000,37,0
1979,11,15,48,9920,41,0
1979,11,16,48,10800,54,0
1979,11,17,45,10900,64,0
1979,11,18,43,9890,65,0
1979,11,19,40.5,9900,56,0.03
1979,11,20,38,9730,43,0.01
1979,11,21,38.5,9980,39,0.49
1979,11,22,44,9720,35,0.16
1979,11,23,37.5,9610,33,0
1979,11,24,38,8910,35,0
1979,11,25,35,8860,42,0
1979,11,26,37.5,8870,37,0.01
1979,11,27,34,8370,30,0
1979,11,28,34.5,8440,26,0.05
1979,11,29,34,6930,25,0
1979,11,30,33.5,6090,27,0
1979,12,1,35,5200,20,0
1979,12,2,35,4320,28,0
1979,12,3,33,4790,39,0
1979,12,4,31,5570,42,0
1979,12,5,30.5,6140,46,0
1979,12,6,32.5,6640,41,0.15
1979,12,7,31,7250,39,0.04
1979,12,8,30,6060,28,0
1979,12,9,30.5,5400,43,0
1979,12,10,31,6480,54,0
1979,12,11,28,6780,36,0
1979,12,12,32.5,6200,19,0
1979,12,13,30,5220,28,0
1979,12,14,30.5,4420,43,0
1979,12,15,32,4720,38,0
1979,12,16,30,5080,5,0
1979,12,17,31,3820,24,0
1979,12,18,30,4400,38,0
1979,12,19,29,5840,43,0
1979,12,20,30.5,6090,44,0
1979,12,21,30.5,6070,45,0
1979,12,22,30,6710,33,0
1979,12,23,29,6480,35,0.14
1979,12,24,27,5900,35,0
1979,12,25,28.5,5590,31,0
1979,12,26,27,6050,32,0
1979,12,27,28,6180,31,0
1979,12,28,27,6200,27,0
1979,12,29,28,6110,27,0
1979,12,30,28.5,5900,33,0
1979,12,31,28.5,5780,32,0
1980,1,1,26,5690,31,0
1980,1,2,22.5,5380,26,0
1980,1,3,24,5480,20,0.06
1980,1,4,23,4890,26,0.06
1980,1,5,24.5,5050,26,0
1980,1,6,24,5000,32,0.31
1980,1,7,22.5,3400,11,0.01
1980,1,8,22,2810,-2,0
1980,1,9,23.5,3580,2,0
1980,1,10,23.5,4060,43,0
1980,1,11,24,4480,43,0.05
1980,1,12,25,4250,30,0
1980,1,13,23.5,4490,48,0.06
1980,1,14,25,5570,37,0
1980,1,15,21,5490,38,0.11
1980,1,16,22,5720,36,0.06
1980,1,17,23.5,5630,30,0
1980,1,18,24,5800,29,0
1980,1,19,22,5800,31,0
1980,1,20,22,5170,40,0
1980,1,21,21,5320,35,0
1980,1,22,20,5210,33,0
1980,1,23,19,4360,10,0.06
1980,1,24,23,4760,26,0.14
1980,1,25,22,5500,16,0
1980,1,26,25,4670,-1,0
1980,1,27,23.5,4020,4,0
1980,1,28,23,4830,6,0
1980,1,29,21.5,4870,2,0
1980,1,30,21,4960,10,0.02
1980,1,31,21,5110,12,0
1980,2,1,23.5,4870,13,0
1980,2,2,23.5,4690,18,0
1980,2,3,1980,4550,18,0
1980,2,4,22,4510,21,0.12
1980,2,5,20,4990,24,0.09
1980,2,6,21,4960,27,0
1980,2,7,20,4880,19,0
1980,2,8,21,5020,22,0
1980,2,9,21,5180,17,0
1980,2,10,21,4740,23,0.04
1980,2,11,19,5120,23,0
1980,2,12,17.5,4880,18,0
1980,2,13,19,5010,27,0
1980,2,14,20.5,5030,21,0
1980,2,15,19,5050,16,0.03
1980,2,16,19,4830,13,0
1980,2,17,19.5,4180,21,0
1980,2,18,20,4960,33,0
1980,2,19,20,5300,35,0.18
1980,2,20,19.5,5480,38,0
1980,2,21,19,5240,37,0.03
1980,2,22,18.5,5460,36,0.05
1980,2,23,20.5,4990,29,0
1980,2,24,20.5,4620,29,0
1980,2,25,18.5,4650,18,0
1980,2,26,18.5,4220,36,0
1980,2,27,18.5,4550,22,0.13
1980,2,28,18,4770,16,0
1980,2,29,18.5,4520,10,0
1980,3,1,18.5,4410,15,0
1980,3,2,19.5,4350,28,0
1980,3,3,18.5,4800,34,0
1980,3,4,17,5040,26,0.03
1980,3,5,17.5,4450,17,0
1980,3,6,19,4390,23,0.09
1980,3,7,18,4640,25,0
1980,3,8,17.5,4820,33,0
1980,3,9,17.5,4890,39,0.06
1980,3,10,17.5,4870,37,0.02
1980,3,11,20,4690,20,0
1980,3,12,19,4800,32,0.05
1980,3,13,20,4540,33,0.21
1980,3,14,19.5,4830,35,0
1980,3,15,22,5070,44,0
1980,3,16,27,5440,43,0.24
1980,3,17,25.5,4850,34,0
1980,3,18,23.5,4930,46,0
1980,3,19,31.5,5510,55,0
1980,3,20,31,7140,45,0
1980,3,21,40.5,7650,36,0
1980,3,22,40.5,7370,28,0.18
1980,3,23,37.5,7300,36,0.06
1980,3,24,37,7830,38,0
1980,3,25,38,7940,43,0
1980,3,26,38,8540,45,0.01
1980,3,27,44,9440,39,0.17
1980,3,28,44,9980,42,0
1980,3,29,45,10200,49,0
1980,3,30,44,10600,51,0
1980,3,31,50,10600,56,0
1980,4,1,53.5,12000,51,0
1980,4,2,61,12700,60,0
1980,4,3,65,14300,46,0.09
1980,4,4,67,15300,55,0
1980,4,5,81,16100,62,0
1980,4,6,85.6,16300,64,0.03
1980,4,7,65.5,17500,56,0.04
1980,4,8,65,17500,42,0.48
1980,4,9,65,19400,32,0.19
1980,4,10,65,19300,36,0
1980,4,11,69.5,19000,45,0
1980,4,12,68.5,18800,46,0
1980,4,13,70.5,18000,38,0
1980,4,14,62.5,17600,54,0
1980,4,15,60,17000,57,0
1980,4,16,56,16100,62,0
1980,4,17,55,15000,72,0
1980,4,18,53,14400,75,0
1980,4,19,52.5,14300,80,0
1980,4,20,50,12500,83,0
1980,4,21,58,11700,95,0
1980,4,22,52.5,11400,90,0
1980,4,23,49,11800,64,0
1980,4,24,50,10800,60,0
1980,4,25,48,11000,57,0
1980,4,26,48,10500,58,0
1980,4,27,51,9550,74,0
1980,4,28,46.5,9200,69,0
1980,4,29,43.5,8950,69,0
1980,4,30,48,9040,79,0
1980,5,1,49,8770,80,0
1980,5,2,39.5,8400,81,0
1980,5,3,45,7980,88,0
1980,5,4,45.5,8070,88,0
1980,5,5,51.5,7520,74,0
1980,5,6,52.5,7130,61,0
1980,5,7,45,6310,50,0
1980,5,8,45.5,5870,60,0
1980,5,9,45,5390,71,0
1980,5,10,45.5,5530,65,0.14
1980,5,11,37,5890,60,0
1980,5,12,39,5850,66,0.1
1980,5,13,37,5750,56,0.03
1980,5,14,42,5210,61,0
1980,5,15,41,5320,65,0
1980,5,16,43,4710,68,0
1980,5,17,38.5,4800,59,0.57
1980,5,18,40,5700,63,0.03
1980,5,19,46.5,5350,78,0
1980,5,20,39,5030,80,0
1980,5,21,46,4580,83,0
1980,5,22,36,4600,86,0
1980,5,23,38,4290,85,0
1980,5,24,37.5,4170,84,0
1980,5,25,36.5,4160,87,0
1980,5,26,37.5,4080,86,0
1980,5,27,35.5,4020,88,0
1980,5,28,34.5,3690,93,0.01
1980,5,29,36,3430,80,1.2
1980,5,30,38,3300,67,0.21
1980,5,31,38,3790,76,0
1980,6,1,38.5,4280,72,0.93
1980,6,2,37,4520,71,0
1980,6,3,38,4720,80,0
1980,6,4,39,5350,80,0.06
1980,6,5,38,5940,80,2.53
1980,6,6,38,6810,81,0
1980,6,7,43,7460,72,1.39
1980,6,8,55,8370,71,0
1980,6,9,55,8550,78,0
1980,6,10,58,7950,72,0
1980,6,11,54,7980,81,0
1980,6,12,49,8160,78,0.36
1980,6,13,56,8100,81,0
1980,6,14,51,8400,85,0
1980,6,15,51,8460,69,0
1980,6,16,52,7780,73,0
1980,6,17,50,7230,82,0
1980,6,18,51,7570,79,0.24
1980,6,19,51,7430,73,0
1980,6,20,49,7120,76,0
1980,6,21,44.5,6760,88,0
1980,6,22,44,6420,86,0
1980,6,23,48,6340,88,0
1980,6,24,53,6160,79,0
1980,6,25,49,5840,92,0
1980,6,26,46.5,5220,88,0
1980,6,27,47.5,5280,73,0.01
1980,6,28,50,4950,83,0
1980,6,29,45,5100,67,0
1980,6,30,45,4950,82,0
1980,7,1,47,4070,80,0
1980,7,2,46,3810,80,0
1980,7,3,44,3680,86,0
1980,7,4,48,3450,90,0
1980,7,5,45,2930,79,0
1980,7,6,45,3840,87,0
1980,7,7,39,3790,98,0
1980,7,8,42,3160,84,0
1980,7,9,47,2700,91,0
1980,7,10,43,2660,98,0
1980,7,11,42,2600,100,0.3
1980,7,12,47,2480,92,0
1980,7,13,41,2460,92,0
1980,7,14,45,2890,99,0.02
1980,7,15,50,2520,95,1.15
1980,7,16,48,2580,86,0
1980,7,17,48,2890,90,0.03
1980,7,18,46,2510,85,0
1980,7,19,42,2810,89,0.05
1980,7,20,53.5,3080,81,0.01
1980,7,21,42,3210,82,0
1980,7,22,38,2910,78,0
1980,7,23,40,3250,82,0
1980,7,24,38,3520,92,0.6
1980,7,25,42.5,2900,83,0.06
1980,7,26,41.5,2800,76,0
1980,7,27,40,2760,84,0
1980,7,28,38,2850,84,0.08
1980,7,29,42,2750,85,0
1980,7,30,45.5,2490,87,0
1980,7,31,35,2520,85,0
1980,8,1,41.5,2380,92,0
1980,8,2,36,2300,83,0.39
1980,8,3,36,2090,85,0.06
1980,8,4,41,2280,79,0.06
1980,8,5,36.5,2110,82,0
1980,8,6,35,2210,89,0.01
1980,8,7,30,2430,89,0.22
1980,8,8,35,3650,82,0.6
1980,8,9,46,3700,73,0
1980,8,10,50,3560,79,0.05
1980,8,11,46.5,3730,79,0
1980,8,12,48,3300,81,0.03
1980,8,13,49,3280,77,0.02
1980,8,14,43,3100,80,0
1980,8,15,41,2600,78,0
1980,8,16,42,2670,66,0.26
1980,8,17,42.5,3040,76,0.03
1980,8,18,47,3040,87,0
1980,8,19,43,2970,88,0.08
1980,8,20,40,3100,84,0.29
1980,8,21,48,2840,81,0
1980,8,22,45.5,3520,84,0
1980,8,23,47,3550,80,0.07
1980,8,24,38,3450,82,0
1980,8,25,42,3140,90,0.03
1980,8,26,44,3310,73,0.35
1980,8,27,46,3330,68,0
1980,8,28,45,3500,75,0
1980,8,29,40,3860,88,0
1980,8,30,42,3850,78,0.36
1980,8,31,42,3550,62,0.35
1980,9,1,43.5,3690,74,0.01
1980,9,2,44,3650,74,0
1980,9,3,45,3990,88,0.67
1980,9,4,44,4270,75,0
1980,9,5,41,4550,79,0
1980,9,6,43,5160,79,0
1980,9,7,43,4540,83,0
1980,9,8,40.5,4800,93,0
1980,9,9,32.5,4900,71,0
1980,9,10,37.5,4400,75,0
1980,9,11,42,4470,59,1.65
1980,9,12,36,5830,71,0
1980,9,13,42,7080,69,0
1980,9,14,45,8440,59,0
1980,9,15,52.5,8470,73,0.04
1980,9,16,50.5,7730,61,0.06
1980,9,17,54.5,8600,61,0
1980,9,18,47.5,8220,60,0
1980,9,19,48.5,7770,82,0.44
1980,9,20,54,7090,65,0.71
1980,9,21,54,7020,62,0
1980,9,22,60.5,6530,63,0
1980,9,23,60,6220,58,0
1980,9,24,60,6260,68,0.05
1980,9,25,58,6220,54,0.04
1980,9,26,60,5870,58,0
1980,9,27,65,6080,62,0
1980,9,28,62,5680,63,0.01
1980,9,29,62,5480,64,0
1980,9,30,63.5,5720,72,0
1980,10,1,61,5260,67,0
1980,10,2,60,4980,52,0.01
1980,10,3,58,5370,48,0
1980,10,4,55,4720,54,0.01
1980,10,5,56.5,4780,62,0
1980,10,6,61,4520,71,0
1980,10,7,55,4130,84,0
1980,10,8,53.5,4100,73,0
1980,10,9,49,4360,72,0
1980,10,10,55,4220,61,0
1980,10,11,53.5,3640,49,0
1980,10,12,55,3670,49,0
1980,10,13,55,3880,47,0
1980,10,14,51,4290,44,0
1980,10,15,48.5,4060,55,0
1980,10,16,46.5,4230,63,0.28
1980,10,17,49.5,3850,58,0
1980,10,18,45,3850,41,0.03
1980,10,19,43.5,4830,54,0
1980,10,20,43,4370,61,0
1980,10,21,43,4310,54,0
1980,10,22,43.5,4380,49,0
1980,10,23,43.5,4210,50,0.33
1980,10,24,41,4510,42,0
1980,10,25,42,4800,36,0
1980,10,26,38,4830,42,0
1980,10,27,40,5020,41,0
1980,10,28,41,5110,41,0
1980,10,29,40.5,5310,45,0
1980,10,30,39,5340,59,0
1980,10,31,38,4840,55,0
1980,11,1,35,4980,43,0
1980,11,2,38,4970,53,0
1980,11,3,36,4730,57,0.02
1980,11,4,38,4710,51,0
1980,11,5,38,4810,54,0
1980,11,6,37.5,4850,63,0
1980,11,7,36.5,4810,49,0.02
1980,11,8,35,4530,62,0
1980,11,9,36,4550,48,0
1980,11,10,34.5,4710,37,0
1980,11,11,36.5,4530,39,0
1980,11,12,35,4400,44,0.13
1980,11,13,37,4720,40,0.02
1980,11,14,36,4760,36,0
1980,11,15,36.5,5060,42,0
1980,11,16,33.5,4410,47,0
1980,11,17,34,4480,35,0
1980,11,18,33,4980,41,0
1980,11,19,33,4300,51,0
1980,11,20,34,4190,44,0.01
1980,11,21,35,4290,49,0
1980,11,22,32,4100,58,0
1980,11,23,33,4080,41,0
1980,11,24,34,4630,31,0
1980,11,25,32.5,4300,41,0
1980,11,26,32,3640,47,0
1980,11,27,33,3170,40,0
1980,11,28,33,3490,31,0.06
1980,11,29,33.5,3820,42,0
1980,11,30,34,3600,50,0
1980,12,1,33,3790,31,0.03
1980,12,2,33,2870,13,0
